title,year,total_sales
James Cameron's Avatar: The Game,2009.0,0.77
Nursery Mania,2010.0,0.01
Assassin's Creed III,2012.0,0.89
NHRA Championship Drag Racing,2005.0,0.24
Qix++,2010.0,0.0
Madden NFL 12,2011.0,2.7
Need for Speed: The Run,2011.0,1.37
Fireblade,2002.0,0.08
Utawarerumono Zan,2018.0,0.03
Shawn Johnson Gymnastics,2010.0,0.17
Thrillville: Off the Rails,2007.0,0.04
Samurai Warriors: State of War,2006.0,0.19
NCAA Football 11,2010.0,0.38
BIT.TRIP SAGA,2011.0,0.14
Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,2008.0,0.03
Drake of the 99 Dragons,2003.0,0.07
Block Party,2008.0,0.15
World of Dragon Warrior - Torneko: The Last Hope,2000.0,0.65
Hannah Montana: The Movie,2009.0,0.23
Spy Fox in Dry Cereal,2008.0,0.06
Prisoner of War,2002.0,0.0
Lips: Deutsche Partyknaller,2009.0,0.05
Shadow The Hedgehog,2005.0,0.99
Samurai Shodown Sen,2010.0,0.08
Ghostbusters: The Video Game,2009.0,0.18
Freedom Wars,2014.0,0.66
XG Blast!,2010.0,0.0
Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,2006.0,0.09
Pocket Pool,2007.0,0.04
Triggerheart Excelica Enhanced,2009.0,0.02
Picross 3D,2010.0,0.5
Demon Gaze 2,2017.0,0.05
WWE Day of Reckoning,2004.0,0.45
Digger Simulator,2011.0,0.01
Haven: Call of the King,2002.0,0.28
Rugby 15,2015.0,0.03
Yuugen Gaisha Brave Company,2011.0,0.06
Goku Makaimura Kai,2007.0,0.01
Spider-Man,2000.0,3.13
Guitar Hero 5,2009.0,1.55
Battle Rage,2009.0,0.04
Chaos;Child,2017.0,0.02
Cars: Race-O-Rama,2009.0,0.47
Shrek: Ogres & Dronkeys,2007.0,0.28
Piyo-Tan: Oyashiki Sennyuu Daisakusen!,2008.0,0.0
Puzzler Mind Gym 3D,2011.0,0.08
Even in a Game Listen to Me Girls. I Am Your Father!,2012.0,0.03
Call of Duty: Black Ops 3,2015.0,0.3
GoldenEye 007,2010.0,1.36
Dawn of Discovery,2009.0,0.37
Daito Giken Premium Pachi-Slot Collection: Yoshimune,2006.0,0.03
TMNT,2007.0,0.04
The Chase: Felix Meets Felicity,2009.0,0.04
Prey the Stars,2008.0,0.08
Rayman 3: Hoodlum Havoc,2003.0,0.07
Over the Hedge,2006.0,0.1
Cars,2006.0,1.21
Mass Effect Trilogy,2012.0,0.46
Chaos Rings III,2014.0,0.06
Mushihimesama Futari Ver 1.5,2009.0,0.03
Ice Age: Dawn of the Dinosaurs,2009.0,0.28
Legendary,2008.0,0.26
ATV: Quad Frenzy,2005.0,0.11
Naruto Shippuuden: Gekitou Ninja Taisen! EX,2007.0,0.1
"Sakura Wars: So Long, My Love",2010.0,0.29
The King of Fighters: Evolution,2001.0,0.07
Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,2012.0,0.02
Majin and the Forsaken Kingdom,2010.0,0.29
Sushi Striker: The Way of Sushido,2018.0,0.04
Fab 5 Soccer,2008.0,0.01
Spider-Man: Friend or Foe,2007.0,0.18
Metal Gear Solid 3: Subsistence,2006.0,0.55
DOOM VFR,2017.0,0.56
Captain Rainbow,2008.0,0.01
McFarlane's Evil Prophecy,2004.0,0.07
Story Hour: Fairy Tales,2008.0,0.04
NASCAR: Dirt to Daytona,2002.0,0.58
Hidamari Sketch: Doko Demo Sugoroku x 365,2009.0,0.01
Just Dance 2016,2015.0,0.38
Borderlands: The Handsome Collection,2015.0,1.28
Dunamis 15,2011.0,0.02
Clannad: Mitsumi Mamoru Sakamichi de - Joukan,2010.0,0.02
SD Gundam G Generation-F,2000.0,0.38
Ready 2 Rumble Boxing: Round 2,2000.0,0.24
Pro Yakyuu Spirits 2013,2013.0,0.2
Powerbike,2009.0,0.02
Exstetra,2013.0,0.01
Lords of Xulima,2014.0,0.0
The Walking Dead: Season Two,2014.0,0.14
Omen of Sorrow,2018.0,0.04
Arabians Lost: The Engagement on Desert,2007.0,0.02
Iron Man,2008.0,0.59
Captain Blood,2010.0,0.0
NBA 2K17,2016.0,0.35
Ratchet & Clank: Size Matters,2007.0,3.75
ESPN International Track & Field,2000.0,0.19
ESPN NFL Football,2003.0,0.56
Hello Neighbor: Hide & Seek,2018.0,0.07
Star Trek: Conquest,2007.0,0.11
Skylanders SWAP Force,2013.0,1.36
Lego Batman 3: Beyond Gotham,2014.0,0.31
Shrek the Third,2007.0,0.69
Midnight Club 3: DUB Edition Remix,2006.0,0.2
Bruce Lee: Quest of the Dragon,2002.0,0.31
NeverDead,2012.0,0.13
Sébastien Loeb Rally EVO,2016.0,0.01
Bomberman,2006.0,0.15
FIFA 18,2017.0,3.14
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,2007.0,0.02
Future Card Buddyfight Mezase! Buddy Champion!,2017.0,0.03
WWF SmackDown! Just Bring It,2001.0,2.79
Hellblade: Senua's Sacrifice,2018.0,0.05
Rock Band Country Track Pack,2009.0,0.19
NFL Street 2,2004.0,0.48
Izuna 2: The Unemployed Ninja Returns,2008.0,0.06
Freekstyle,2002.0,0.09
Geometry Wars 3: Dimensions Evolved,2016.0,0.03
Otometeki Koi Kakumei * Love Revo,2006.0,0.03
Kouekizaidan Houjin Nihon Kanji Nouryoku Kentei Kyoukai: Kanken Training 2,2017.0,0.01
Puchi Puchi Virus,2009.0,0.09
Let's Ride! Dreamer,2006.0,0.07
DanceStar Party,2011.0,0.43
Stratego,2008.0,0.0
Hakuoki: Shinkai - Hana no Shou,2016.0,0.04
Rugrats: Castle Capers,2001.0,0.46
Paws & Claws: Pet Resort,2009.0,0.11
Help Wanted: 50 Wacky Jobs,2009.0,0.1
Kenka Banchou 6: Soul & Blood,2015.0,0.08
Captain America: Super Soldier,2011.0,0.05
Professor Heinz Wolff's Gravity,2009.0,0.05
Mahouka Koukou no Rettousei: Out of Order,2014.0,0.07
Shonen Jump's One Piece: Grand Battle,2005.0,0.06
Catwoman,2004.0,0.06
World Tour Soccer 2005,2004.0,0.16
Madden NFL 08,2007.0,0.97
G1 Jockey Wii 2008,2008.0,0.0
Pony Friends 2,2010.0,0.32
NASCAR Heat Evolution,2016.0,0.15
Summon Night 3,2012.0,0.12
The Weakest Link,2001.0,0.09
Secret Agent Clank,2008.0,0.14
Super Robot Gakuen,2009.0,0.04
Legion: The Legend of Excalibur,2002.0,0.22
Aero Elite: Combat Academy,2003.0,0.07
The Croods: Prehistoric Party!,2013.0,0.04
Barbie: Groom and Glam Pups,2010.0,0.43
X-Men Legends II: Rise of Apocalypse,2005.0,0.63
Cabela's Big Game Hunter 2005 Adventures,2004.0,0.06
Midway Arcade Treasures,2003.0,0.17
Smart Kid's Gameclub,2007.0,0.0
Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,2006.0,0.05
Xyanide,2006.0,0.0
Disney Fairies: Tinker Bell,2008.0,1.52
Runaway: The Dream of the Turtle,2009.0,0.0
Uncharted 2: Among Thieves,2009.0,6.74
Kazeiro Surf,2009.0,0.0
Dream Salon,2009.0,0.19
Mark McMorris Infinite Air,2016.0,0.06
Risen 2: Dark Waters,2012.0,0.14
Yume Neko DS,2008.0,0.02
Mystery Legends: Beauty and the Beast,2012.0,0.01
Need for Speed: ProStreet,2007.0,0.13
Call of Duty: Modern Warfare 2,2009.0,0.88
Rugby World Cup 2015,2015.0,0.06
Capcom Puzzle World,2007.0,0.01
Just Dance 2015,2014.0,0.75
Space Invaders Extreme,2008.0,0.09
Dragon Ball: Fusions,2016.0,0.54
Charlie and the Chocolate Factory,2005.0,0.35
Enemy Front,2014.0,0.06
SD Gundam Force: Showdown!,2004.0,0.04
"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",2013.0,0.02
South Park: The Stick of Truth,2018.0,0.02
Madden NFL 2004,2003.0,0.51
Dragon Ball: Raging Blast 2,2010.0,0.83
Fifi and the Flowertots: Fifi's Garden Party,2011.0,0.0
All Star Cheer Squad,2008.0,0.79
Tom Clancy's HAWX,2009.0,0.58
BioShock: The Collection,2016.0,0.48
Ys Seven,2010.0,0.23
Aquarium by DS,2008.0,0.06
WWE SmackDown vs. Raw 2010,2009.0,1.07
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,2018.0,0.06
Carmen Sandiego: The Secret of the Stolen Drums,2004.0,0.06
City of Villains,2005.0,0.0
Naruto Shippuden: Shinobi Rumble!!,2011.0,0.08
Serious Sam,2002.0,0.15
Aliens: Colonial Marines,2013.0,0.64
Saka Agari Hurricane Portable,2011.0,0.03
Gundam Battle Royale,2006.0,0.12
Dead to Rights: Retribution,2010.0,0.21
Custom Beat Battle: Draglade 2,2008.0,0.03
Dynasty Warriors 9,2018.0,0.37
Bulletstorm: Full Clip Edition,2017.0,0.08
.hack//Quarantine Part 4: The Final Chapter,2004.0,0.18
Yu-Gi-Oh! 5D's Tag Force 4,2009.0,0.44
Cabela's Adventure Camp,2011.0,0.18
Flips: Percy Jackson,2010.0,0.0
R: Racing Evolution,2003.0,0.28
Championship Surfer,2000.0,0.06
Spider-Man: Friend or Foe,2007.0,0.14
SingStar '90s,2008.0,0.87
Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,2015.0,0.03
Winning Post 7 Maximum 2008,2008.0,0.0
Final Fight: Streetwise,2006.0,0.05
Batman: Arkham Knight,2015.0,1.58
Kingdom Hearts: Final Mix,2002.0,0.55
The Idolmaster: Platinum Stars,2016.0,0.11
Supremacy MMA,2012.0,0.1
Piglet's Big Game,2003.0,0.05
Teen Titans,2006.0,0.25
Owlboy,2018.0,0.05
"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",2002.0,0.01
Winning Post 7: Maximum 2007,2007.0,0.02
Speed Racer: The Videogame,2008.0,0.4
All-Star Baseball 2005,2004.0,0.15
Conflict: Global Terror,2005.0,0.1
Lost in Blue 3,2008.0,0.17
Donkey Kong Country 3,2005.0,0.77
Kya: Dark Lineage,2003.0,0.16
Crash Nitro Kart,2003.0,0.46
High School Musical: Makin' the Cut!,2007.0,2.2
Disney's Donald Duck: Goin' Quackers,2000.0,0.1
UEFA Euro 2008 Austria-Switzerland,2008.0,0.32
Smile PreCure! Let's Go! Marchen World,2012.0,0.06
Cabela's North American Adventures,2010.0,0.12
NBA 2K8,2007.0,0.55
World Championship Athletics,2009.0,0.06
Assassin's Creed II: Complete Edition,2010.0,0.0
Cooking Mama 3: Shop & Chop,2009.0,1.69
"Go, Diego, Go! Safari Rescue",2007.0,0.15
Amplitude,2003.0,0.18
The Secret Saturdays: Beasts of the 5th Sun,2009.0,0.15
Hyperdimension Neptunia Re;Birth 3: V Generation,2015.0,0.1
F1 2018,2018.0,0.17
To Heart 2 DX Plus,2011.0,0.05
Journey to the Center of the Earth,2008.0,0.01
Football Manager Live,2009.0,0.01
Romance of the Three Kingdoms IX,2004.0,0.07
MLB Front Office Manager,2009.0,0.08
Heroes of Might and Magic V: Tribes of the East,2007.0,0.0
Shirogane x Spirits!,2016.0,0.02
Shuumatsu Otome Gensou Alicematic Apocalypse,2008.0,0.01
Beyond Divinity,2004.0,0.0
Horse Life,2007.0,0.12
The Sims 2: Castaway,2007.0,0.37
"Sakura Wars: So Long, My Love",2010.0,0.11
Tony Hawk: RIDE,2009.0,0.61
Captain Earth: Mind Labyrinth,2015.0,0.01
Bejeweled 3,2011.0,0.14
"Sesame Street: Ready, Set, Grover!",2011.0,0.1
SD Gundam G Generation Wars,2009.0,0.06
PES 2009: Pro Evolution Soccer,2008.0,0.01
Penguin no Mondai X: Tenkuu no 7 Senshi,2009.0,0.19
Persona 4: Dancing All Night,2015.0,0.38
MotoGP 09/10,2010.0,0.22
Dragon Ball Z: The Legacy of Goku I & II,2005.0,0.08
VR Karts,2017.0,0.04
Frogger: Ancient Shadow,2005.0,0.1
Hooked! Real Motion Fishing,2007.0,0.23
Inversion,2012.0,0.01
Cabela's Big Game Hunter 2012,2011.0,0.28
WWE 2K16,2015.0,0.46
Garfield Gets Real,2009.0,0.02
Deadly Creatures,2009.0,0.22
King's Quest: The Complete Collection,2016.0,0.03
EyeCreate,2007.0,0.08
Rush,2006.0,0.12
Big Mutha Truckers,2003.0,0.19
LEGO Jurassic World,2015.0,0.78
NCAA March Madness 08,2007.0,0.26
NBA 2K11,2010.0,0.42
Phineas and Ferb Ride Again,2010.0,0.3
Paws & Claws: Pet Resort,2006.0,0.16
Handball 16,2015.0,0.0
SSX,2000.0,1.66
Harvest Moon: A Wonderful Life,2004.0,0.79
Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,2003.0,0.37
Dance with Devils,2016.0,0.02
Shounen Sunday & Shounen Magazine: White Comic,2009.0,0.01
Eagle Flight,2016.0,0.2
Like Life Every Hour,2009.0,0.01
Dragon Age: Inquisition,2014.0,0.61
San Goku Shi DS 3,2010.0,0.04
Age of Empires III: The WarChiefs,2006.0,0.0
InFAMOUS: First Light,2014.0,0.03
WWE All Stars,2011.0,0.23
Starry * Sky: In Autumn - PSP Edition,2010.0,0.03
Overcooked,2016.0,0.04
Virtua Tennis 4,2011.0,0.45
Metal Gear Solid: Portable Ops,2006.0,1.19
We Sing Robbie Williams,2010.0,0.2
"Ed, Edd n Eddy: Jawbreakers!",2002.0,0.32
Medabots 8,2014.0,0.08
Total Immersion Racing,2002.0,0.02
Dora & Kai-Lan's Pet Shelter,2011.0,0.1
Drawn to Life: The Next Chapter,2009.0,0.75
Mafia,2002.0,0.04
Rogue Trooper,2006.0,0.02
SBK Superbike World Championship,2009.0,0.02
Midway's Greatest Arcade Hits,2001.0,0.25
Kenka Banchou 4: Ichinen Sensou,2010.0,0.19
Jillian Michaels Fitness Ultimatum 2011,2010.0,0.17
Ben 10 Omniverse 2,2013.0,0.0
Silent Hill: Book of Memories,2012.0,0.02
LEGO Star Wars: The Video Game,2005.0,1.16
Borderlands: The Handsome Collection,2015.0,0.68
Puzzle Kingdoms,2009.0,0.13
Death By Degrees,2005.0,0.1
Fatal Fury: Battle Archives Volume 1 (JP sales),2007.0,0.01
Mercury Meltdown,2006.0,0.06
Tales of Innocence R,2012.0,0.1
Universe at War: Earth Assault,2007.0,0.01
Zoo Vet: Endangered Animals,2008.0,0.03
The Walking Dead: Season Two,2014.0,0.1
Lethal Skies Elite Pilot: Team SW,2002.0,0.22
Eternal Eyes,2000.0,0.14
Are You Smarter than a 5th Grader? Make the Grade,2008.0,0.54
Final Fantasy Crystal Chronicles: The Crystal Bearers,2009.0,0.39
Imagine: Babyz Fashion,2009.0,0.19
Titanfall,2014.0,1.38
TouchMaster 2,2008.0,0.89
LOL,2008.0,0.0
Freaky Flyers,2003.0,0.1
Mafia II,2010.0,1.49
Robocalypse,2008.0,0.07
NHL 2002,2001.0,0.27
Disney Universe,2011.0,1.05
Tak 2: The Staff of Dreams,2004.0,0.62
Popeye: Rush for Spinach,2005.0,0.03
Muppet Pinball Mayhem,2002.0,0.0
Penny Racers Party: Turbo-Q Speedway,2008.0,0.08
Broken Sword: The Sleeping Dragon,2003.0,0.02
Metal Gear Solid 2: Substance,2003.0,0.0
Mass Effect: Andromeda,2017.0,0.78
Pro Pinball: Big Race USA,2000.0,0.66
Praetorians,2003.0,0.04
NBA 2K18,2017.0,3.34
Lost Kingdoms,2002.0,0.17
Ener-G Horse Riders,2008.0,0.16
Tropico 3: Gold Edition,2010.0,0.01
Penguins of Madagascar,2014.0,0.03
Import Tuner Challenge (American sales),2006.0,0.09
Mega Man Legacy Collection 1+2,2018.0,0.25
Tom Clancy's The Division,2016.0,2.59
World Championship Poker 2: Featuring Howard Lederer,2005.0,0.14
Disney's Party,2003.0,0.05
Dino Stalker,2002.0,0.22
Shadow of the Colossus,2011.0,0.04
The Evil Within 2,2017.0,0.39
Donkey Kong Jungle Beat,2005.0,1.34
Heisei Kyouiku linkai DS,2006.0,0.21
Ty the Tasmanian Tiger 2: Bush Rescue,2004.0,0.11
Postman Pat,2008.0,0.0
Moeru Mahjong: Moejong!,2008.0,0.01
Drivers Ed Portable,2008.0,0.05
Star Trek: Conquest,2007.0,0.12
Naraba's World: The Mysterious Palace,2012.0,0.0
Tom Clancy's Splinter Cell: Double Agent,2006.0,0.06
Lost in Shadow,2011.0,0.12
NHL 17,2016.0,0.6
Rocksmith 2014 Edition Remastered,2016.0,0.14
Danny Phantom: Urban Jungle,2006.0,0.04
Lips,2008.0,0.77
Kunio-kun: The World Classics Collection,2018.0,0.01
UFC Personal Trainer: The Ultimate Fitness System,2011.0,0.22
DJ Hero,2009.0,0.32
Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,2011.0,0.01
ESPN MLS ExtraTime 2002,2002.0,0.02
Battle Stadium D.O.N,2006.0,0.09
Hidden Mysteries: Vampire Secrets,2010.0,0.19
Just Cause 3,2015.0,1.01
Voodoo Vince,2003.0,0.12
Outlaw Golf,2002.0,0.29
Bliss Island,2006.0,0.0
PaRappa The Rapper 2,2002.0,0.14
Zero Cho Aniki,2009.0,0.01
F1 2011,2011.0,1.2
Petz Bunnyz Bunch,2011.0,0.05
Kira Kira Pop Princess,2008.0,0.0
Gravity Games Bike: Street Vert Dirt,2002.0,0.1
Whacked!,2002.0,0.09
Harukanaru Toki no Naka de 6: Gentou Rondo,2016.0,0.02
Homefront: The Revolution,2016.0,0.5
Sly 2: Band of Thieves,2004.0,1.81
Golden Axe: Beast Rider,2008.0,0.32
The Tower SP,2006.0,0.0
Duel Masters,2004.0,0.27
The Elder Scrolls IV: Shivering Isles,2007.0,0.07
Netsu Chu! Pro Yakyuu 2002,2002.0,0.25
NBA Live 07,2006.0,0.06
Tony Hawk's Pro Skater,2000.0,2.11
Offshore Tycoon,2009.0,0.01
NCIS,2011.0,0.04
Finding Nemo: The Continuing Adventures,2004.0,0.3
Bayonetta,2010.0,1.21
Space Channel 5 Special Edition,2003.0,0.08
Hyakka Yakou,2015.0,0.02
Mega Minis Volume 3,2011.0,0.07
Scrabble,2009.0,0.25
Age of Mythology: Gold Edition,2004.0,0.01
Memories Off: Yubikiri no Kioku,2010.0,0.02
Natsuiro High School: Seishun Hakusho,2015.0,0.02
Teenage Mutant Ninja Turtles 2: Battle Nexus,2004.0,0.13
Golf Club 2019,2018.0,0.06
RiME,2017.0,0.11
Harley-Davidson: Road Trip,2010.0,0.04
The Golden Compass,2007.0,0.29
Alvin and the Chipmunks: Chipwrecked,2011.0,0.11
Disney Planes Fire & Rescue,2014.0,0.1
50 Cent: Blood on the Sand,2009.0,0.19
FIFA 16,2015.0,0.21
Dun←Dam: Dungeons & Dam,2009.0,0.01
Death Mark,2018.0,0.03
Super Speed Machines,2010.0,0.02
Midnight Club 3: DUB Edition (America/Others Sales),2005.0,1.6
Immortal Cities: Children of the Nile,2004.0,0.0
Company of Heroes: Opposing Fronts,2007.0,0.04
Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,2011.0,0.22
Insecticide,2008.0,0.06
Gadget Racers (PAL),2003.0,0.02
Forgotten Realms: Demon Stone,2004.0,0.09
Syberia III,2017.0,0.04
The Walking Dead: Survival Instinct,2013.0,0.12
Dragon Ball: Raging Blast 2,2010.0,0.64
Frontline: Fields of Thunder,2007.0,0.0
LEGO Indiana Jones: The Original Adventures,2008.0,2.35
The Golden Compass,2007.0,0.52
Dishonored,2013.0,1.72
MySims SkyHeroes,2010.0,0.3
Onrush,2018.0,0.05
Winx Club: Quest for the Codex,2006.0,0.06
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,2002.0,0.0
Atari Anthology,2004.0,0.25
Tom Clancy's Rainbow Six: Vegas,2007.0,1.25
Sakigake!! Otokojuku - Nihon yo Kore ga Otoko Dearu!,2014.0,0.01
Duke Nukem Forever,2011.0,0.76
Assassin's Creed: Brotherhood,2010.0,3.53
Satomi Hakkenden: Hamaji Himenoki,2014.0,0.01
I-Ninja,2003.0,0.07
Gurumin: A Monstrous Adventure,2007.0,0.01
Dragon's Dogma Online: Season 3,2017.0,0.01
NBA Jam,2010.0,0.39
Zone of the Enders: The Fist of Mars,2002.0,0.06
Magna Carta: Tears of Blood,2005.0,0.22
Fatal Frame: Maiden of Black Water,2015.0,0.12
Jikkyou Powerful Pro Yakyuu Wii Ketteiban,2007.0,0.03
The Orange Box,2007.0,1.07
Tony Hawk's Motion,2008.0,0.21
MotoGP 3: Ultimate Racing Technology,2005.0,0.01
Red Dead Redemption: Game of the Year Edition,2011.0,0.02
Smart Boy's Winter Wonderland,2008.0,0.01
The Times Crossword Challenge,2009.0,0.0
Boogie,2007.0,0.49
Command & Conquer 3: Tiberium Wars,2007.0,0.07
Minecraft,2014.0,2.47
Donkey Kong Country 2,2004.0,1.23
Classic NES Series: Donkey Kong,2004.0,0.17
Tiger Woods PGA Tour 2004,2003.0,0.18
Shawn Johnson Gymnastics,2010.0,0.0
Toy Story Mania!,2009.0,1.89
Hasbro Family Game Night 3,2010.0,0.25
NASCAR 08,2007.0,0.23
Sonic Forces,2017.0,0.74
Ice Age 2: The Meltdown,2006.0,0.15
XS Airboat Racing,2004.0,0.24
World Soccer Winning Eleven 9,2006.0,0.0
NBA 2K11,2010.0,1.81
Apollo Justice: Ace Attorney,2017.0,0.01
Arena Football,2006.0,0.15
Hitotsu Tobashi Renai V,2015.0,0.02
Moujuutsukai to Oujisama: Snow Bride Portable,2012.0,0.02
Samurai Shodown: Warrios Rage,2000.0,0.01
The Elder Scrolls IV: Oblivion,2007.0,3.12
Petz: Saddle Club,2009.0,0.09
Grand Theft Auto: The Trilogy,2009.0,0.03
E·O·E: Eve Of Extinction,2002.0,0.1
The Adventures of Tintin: The Game,2011.0,0.24
Cabela's Dangerous Hunts 2011,2010.0,0.33
Antz Extreme Racing,2002.0,0.0
Legends of WrestleMania,2009.0,0.39
Monsters vs. Aliens,2009.0,0.31
Mario vs. Donkey Kong: Tipping Stars,2015.0,0.08
UEFA Euro 2008 Austria-Switzerland,2008.0,0.41
Resident Evil 3: Nemesis,2001.0,0.0
Kung Fu Panda,2008.0,0.65
G.I. Joe: The Rise of Cobra,2009.0,0.14
Cars: Race-O-Rama,2009.0,0.18
Army Men: Green Rogue,2001.0,0.07
Travel Games For Dummies,2008.0,0.15
Kaleidoeve,2015.0,0.02
NES Remix,2013.0,0.29
Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,2007.0,0.04
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken F - Seikimatsu Kyuuseishu Densetsu,2012.0,0.06
JU-ON: The Grudge,2009.0,0.1
Minority Report: Everybody Runs,2002.0,0.1
NFL Street,2004.0,1.42
Disney's Tarzan Untamed,2001.0,0.41
Scooby-Doo! Night of 100 Frights,2002.0,2.1
Ys Strategy,2006.0,0.0
Marvel vs. Capcom 3: Fate of Two Worlds,2011.0,1.07
ScreamRide,2015.0,0.0
Earth 2160,2005.0,0.0
Ratchet & Clank: Full Frontal Assault,2012.0,0.0
Kidz Bop Dance Party! The Video Game,2010.0,0.22
Spider-Man: Web of Shadows,2008.0,0.4
Burnout Paradise,2008.0,1.35
UFO: Extraterrestrials,2007.0,0.01
Rock Band,2008.0,2.08
James Cameron's Avatar: The Game,2009.0,0.61
PachiPara 3D,2011.0,0.02
American Chopper 2: Full Throttle,2005.0,0.05
Sonic Classic Collection,2010.0,1.86
NHL 2005,2004.0,0.07
Marvel Super Hero Squad: The Infinity Gauntlet,2010.0,0.22
Pool Hall Pro,2009.0,0.05
Doctor Who: Evacuation Earth,2010.0,0.15
Starcraft 64,2000.0,0.16
The BIGS,2007.0,0.11
Tom Clancy's HAWX,2009.0,0.56
Blades of Time,2012.0,0.1
Dragon Ball Z: Battle of Z,2014.0,0.07
Spelling Challenges and more!,2007.0,0.25
Max & the Magic Marker,2011.0,0.03
Need for Speed: ProStreet,2007.0,2.05
The Italian Job,2003.0,0.08
Battlefield: Hardline,2015.0,1.24
Millipede / Super Breakout / Lunar Lander,2005.0,0.04
Style Book: Junior City,2006.0,0.02
007: The World is Not Enough,2000.0,1.55
The Bureau: XCOM Declassified,2013.0,0.27
Tony Hawk's Pro Skater 4,2002.0,0.93
Disney Epic Mickey 2: The Power of Two,2012.0,0.0
NBA Live 09,2008.0,0.39
Star Wars Battlefront II (2017),2017.0,1.92
Odin Sphere: Leifthrasir,2016.0,0.19
Ben 10: Alien Force,2008.0,0.95
Taishou x Alice: All in One,2016.0,0.02
Ashes Cricket 2009,2009.0,0.23
Clover no Kuni no Alice,2010.0,0.02
Ben 10 Galactic Racing,2011.0,0.13
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,2010.0,0.02
Medal of Honor: Infiltrator,2003.0,0.15
The Cube,2012.0,0.02
Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,2004.0,0.0
Western Riding Academy,2010.0,0.06
Frogger Beyond,2002.0,0.13
Lego Star Wars: The Force Awakens,2016.0,0.24
White Knight Chronicles: Origins,2011.0,0.15
Call of Duty: Finest Hour,2004.0,0.4
NHL-Legacy Edition,2015.0,0.07
Ultimate Board Game Collection,2007.0,0.07
Drakengard 3,2014.0,0.32
Active Health with Carol Vorderman,2009.0,0.18
Dungeon Siege III,2011.0,0.37
Rugby World Cup 2015,2015.0,0.02
Rapala Pro Bass Fishing 2010,2010.0,0.09
Dreamer Series: Puppy Trainer,2008.0,0.05
Rez,2002.0,0.05
Blood Will Tell: Tezuka Osamu's Dororo,2004.0,0.04
Shining Force Feather,2009.0,0.06
Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,2014.0,0.04
Nickelodeon Dance,2011.0,0.24
Backyard Baseball '09,2008.0,0.04
Call of Duty: Black Ops II,2012.0,13.86
The Crew 2,2018.0,0.33
Pro Yakyuu Spirits 2012,2012.0,0.19
Monster Energy Supercross - The Official Videogame,2018.0,0.11
Junior Classic Games,2009.0,0.38
Learning to Spell,2010.0,0.17
The Sims Medieval: Pirates and Nobles,2011.0,0.15
Back to the Future: The Game,2010.0,0.0
Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,2016.0,0.04
Final Fantasy X-2: International + Last Mission,2004.0,0.29
Lego Batman 3: Beyond Gotham,2014.0,0.94
Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,2002.0,0.28
Drawn To Life: SpongeBob SquarePants Edition,2008.0,1.48
Terraria,2013.0,0.45
Transformers: Revenge of the Fallen,2009.0,0.41
ToeJam & Earl III: Mission to Earth,2002.0,0.11
Leisure Suit Larry: Box Office Bust,2009.0,0.16
DDRMAX2: Dance Dance Revolution,2003.0,1.81
DiRT 2,2009.0,0.37
SD Gundam G Generation Neo,2002.0,0.57
Dementium: The Ward,2007.0,0.17
Madagascar,2005.0,0.89
Phoenix Wright: Ace Attorney Trilogy,2014.0,0.04
FIFA 13,2012.0,0.49
Pro Yakyuu Famista Returns,2015.0,0.16
Petz: Catz Playground,2010.0,0.03
Super Stardust Ultra VR,2016.0,0.02
Tony Hawk's Project 8,2006.0,0.56
Shiro to Kuro no Alice: Twilight Line,2018.0,0.01
Left Brain Right Brain 2,2008.0,0.13
Call of Duty,2003.0,0.01
MLB 13: The Show,2013.0,0.84
Taiko Drum Master,2004.0,0.2
This Is The Police,2017.0,0.01
Karaoke Revolution Party,2005.0,0.07
Red Ninja: End of Honor,2005.0,0.04
Sengoku Basara 2,2006.0,0.26
NFL Fever 2002,2001.0,0.99
Hitman 2,2018.0,0.22
Monopoly,2010.0,0.27
Vexx,2003.0,0.1
DiRT 2,2009.0,0.32
DiRT 3,2011.0,0.71
Barbie as The Island Princess,2007.0,0.31
